province_state,country_region,date,latitude,longitude,sub_region1_name,location_geom,confirmed,deaths,recovered,active
Uttarakhand,India,2020-04-02,29.85,79.77,Uttarakhand,POINT(79.77 29.85),0,0,0,0
Uttarakhand,India,2020-04-01,29.85,79.77,Uttarakhand,POINT(79.77 29.85),0,0,0,0
Uttarakhand,India,2020-04-22,29.85,79.77,Uttarakhand,POINT(79.77 29.85),0,0,0,0
Uttarakhand,India,2020-03-29,30.42,79.33,Uttarakhand,POINT(79.33 30.42),0,0,0,0
Uttarakhand,India,2020-03-16,30.33,78.06,Uttarakhand,POINT(78.06 30.33),0,0,0,0
Uttarakhand,India,2020-04-05,30.33,78.06,Uttarakhand,POINT(78.06 30.33),0,0,0,0
Uttarakhand,India,2020-04-26,29.96,78.16,Uttarakhand,POINT(78.16 29.96),7,0,0,7
Uttarakhand,India,2020-04-11,29.2,79.416667,Uttarakhand,POINT(79.416667 29.2),0,0,0,0
Uttarakhand,India,2020-04-04,29.2,79.416667,Uttarakhand,POINT(79.416667 29.2),0,0,0,0
Uttarakhand,India,2020-04-18,29.2,79.416667,Uttarakhand,POINT(79.416667 29.2),0,0,0,0
Uttarakhand,India,2020-03-02,30.28,78.98,Uttarakhand,POINT(78.98 30.28),0,0,0,0
Uttarakhand,India,2020-03-11,30.38,78.48,Uttarakhand,POINT(78.48 30.38),0,0,0,0
Uttarakhand,India,2020-03-03,31,78.5,Uttarakhand,POINT(78.5 31),0,0,0,0
Uttarakhand,India,2020-03-06,31,78.5,Uttarakhand,POINT(78.5 31),0,0,0,0
Uttarakhand,India,2020-04-12,28.98,79.4,Uttarakhand,POINT(79.4 28.98),0,0,0,0
West Bengal,India,2020-04-10,26.48,89.57,West Bengal,POINT(89.57 26.48),0,0,0,0
West Bengal,India,2020-04-04,23.24,87.07,West Bengal,POINT(87.07 23.24),0,0,0,0
West Bengal,India,2020-04-05,23.233333,87.866667,West Bengal,POINT(87.866667 23.233333),0,0,0,0
West Bengal,India,2020-04-26,25.62,88.12,West Bengal,POINT(88.12 25.62),0,0,0,0
West Bengal,India,2020-03-08,25.62,88.12,West Bengal,POINT(88.12 25.62),0,0,0,0
West Bengal,India,2020-04-15,25.62,88.12,West Bengal,POINT(88.12 25.62),0,0,0,0
West Bengal,India,2020-04-17,25.62,88.12,West Bengal,POINT(88.12 25.62),0,0,0,0
West Bengal,India,2020-03-02,22.91,88.39,West Bengal,POINT(88.39 22.91),0,0,0,0
West Bengal,India,2020-03-13,26.7,89,West Bengal,POINT(89 26.7),0,0,0,0
West Bengal,India,2020-03-22,22.572672,88.363882,West Bengal,POINT(88.363882 22.572672),0,0,0,0
West Bengal,India,2020-03-27,22.572672,88.363882,West Bengal,POINT(88.363882 22.572672),0,0,0,0
West Bengal,India,2020-04-11,22.3,87.916667,West Bengal,POINT(87.916667 22.3),0,0,0,0
West Bengal,India,2020-03-22,22.3,87.916667,West Bengal,POINT(87.916667 22.3),0,0,0,0
West Bengal,India,2020-04-25,27.06,88.47,West Bengal,POINT(88.47 27.06),0,0,0,0
West Bengal,India,2020-04-12,22.433333,87.333333,West Bengal,POINT(87.333333 22.433333),0,0,0,0
West Bengal,India,2020-03-19,22.433333,87.333333,West Bengal,POINT(87.333333 22.433333),0,0,0,0
West Bengal,India,2020-04-16,22.433333,87.333333,West Bengal,POINT(87.333333 22.433333),0,0,0,0
West Bengal,India,2020-04-18,22.433333,87.333333,West Bengal,POINT(87.333333 22.433333),0,0,0,0
West Bengal,India,2020-04-19,24.14,88.26,West Bengal,POINT(88.26 24.14),0,0,0,0
West Bengal,India,2020-03-30,24.14,88.26,West Bengal,POINT(88.26 24.14),0,0,0,0
West Bengal,India,2020-04-17,22.692681,88.661117,West Bengal,POINT(88.661117 22.692681),0,0,0,0
West Bengal,India,2020-04-02,23.4,88.5,West Bengal,POINT(88.5 23.4),0,0,0,0
West Bengal,India,2020-04-04,23.4,88.5,West Bengal,POINT(88.5 23.4),0,0,0,0
West Bengal,India,2020-03-27,23.4,88.5,West Bengal,POINT(88.5 23.4),0,0,0,0
West Bengal,India,2020-04-12,22.181526,88.537805,West Bengal,POINT(88.537805 22.181526),0,0,0,0
Assam,India,2020-03-20,26,92.87,Assam,POINT(92.87 26),0,0,0,0
Andaman and Nicobar Islands,India,2020-03-09,12.92,92.9,Andaman and Nicobar Islands,POINT(92.9 12.92),0,0,0,0
Andaman and Nicobar Islands,India,2020-04-14,11.67,92.74,Andaman and Nicobar Islands,POINT(92.74 11.67),0,0,0,0
Andaman and Nicobar Islands,India,2020-03-17,11.67,92.74,Andaman and Nicobar Islands,POINT(92.74 11.67),0,0,0,0
Andaman and Nicobar Islands,India,2020-03-03,11.67,92.74,Andaman and Nicobar Islands,POINT(92.74 11.67),0,0,0,0
Andhra Pradesh,India,2020-03-25,14.68,77.6,Andhra Pradesh,POINT(77.6 14.68),0,0,0,0
Andhra Pradesh,India,2020-04-09,14.68,77.6,Andhra Pradesh,POINT(77.6 14.68),0,0,0,0
Andhra Pradesh,India,2020-04-11,13.21622,79.0997,Andhra Pradesh,POINT(79.0997 13.21622),0,0,0,0
Andhra Pradesh,India,2020-04-08,16.996,81.800333,Andhra Pradesh,POINT(81.800333 16.996),0,0,0,0
Andhra Pradesh,India,2020-03-30,16.996,81.800333,Andhra Pradesh,POINT(81.800333 16.996),0,0,0,0
Andhra Pradesh,India,2020-03-22,16.3,80.45,Andhra Pradesh,POINT(80.45 16.3),0,0,0,0
Andhra Pradesh,India,2020-03-06,16.17,81.13,Andhra Pradesh,POINT(81.13 16.17),0,0,0,0
Andhra Pradesh,India,2020-04-28,16.17,81.13,Andhra Pradesh,POINT(81.13 16.17),223,8,29,186
Andhra Pradesh,India,2020-03-31,14.43,79.97,Andhra Pradesh,POINT(79.97 14.43),0,0,0,0
Andhra Pradesh,India,2020-03-22,14.43,79.97,Andhra Pradesh,POINT(79.97 14.43),0,0,0,0
Andhra Pradesh,India,2020-03-26,15.5,80.05,Andhra Pradesh,POINT(80.05 15.5),0,0,0,0
Andhra Pradesh,India,2020-04-24,18.3,83.9,Andhra Pradesh,POINT(83.9 18.3),0,0,0,0
Andhra Pradesh,India,2020-03-17,18.3,83.9,Andhra Pradesh,POINT(83.9 18.3),0,0,0,0
Andhra Pradesh,India,2020-03-15,18.12,83.42,Andhra Pradesh,POINT(83.42 18.12),0,0,0,0
Andhra Pradesh,India,2020-03-02,18.12,83.42,Andhra Pradesh,POINT(83.42 18.12),0,0,0,0
Andhra Pradesh,India,2020-03-17,18.12,83.42,Andhra Pradesh,POINT(83.42 18.12),0,0,0,0
Andhra Pradesh,India,2020-03-26,17.688378,83.218758,Andhra Pradesh,POINT(83.218758 17.688378),0,0,0,0
Andhra Pradesh,India,2020-04-05,17.688378,83.218758,Andhra Pradesh,POINT(83.218758 17.688378),0,0,0,0
Andhra Pradesh,India,2020-04-04,17,81.166667,Andhra Pradesh,POINT(81.166667 17),0,0,0,0
Andhra Pradesh,India,2020-03-22,17,81.166667,Andhra Pradesh,POINT(81.166667 17),0,0,0,0
Arunachal Pradesh,India,2020-03-24,27.13,95.74,Arunachal Pradesh,POINT(95.74 27.13),0,0,0,0
Arunachal Pradesh,India,2020-04-17,28.7,95.7,Arunachal Pradesh,POINT(95.7 28.7),0,0,0,0
Arunachal Pradesh,India,2020-03-18,27.3,93.05,Arunachal Pradesh,POINT(93.05 27.3),0,0,0,0
Arunachal Pradesh,India,2020-04-12,27.3,93.05,Arunachal Pradesh,POINT(93.05 27.3),0,0,0,0
Arunachal Pradesh,India,2020-03-12,28.0667,95.3333,Arunachal Pradesh,POINT(95.3333 28.0667),0,0,0,0
Arunachal Pradesh,India,2020-03-17,27.9,93.35,Arunachal Pradesh,POINT(93.35 27.9),0,0,0,0
Arunachal Pradesh,India,2020-04-02,27.8,94.075,Arunachal Pradesh,POINT(94.075 27.8),0,0,0,0
Arunachal Pradesh,India,2020-04-06,27.8,94.075,Arunachal Pradesh,POINT(94.075 27.8),0,0,0,0
Arunachal Pradesh,India,2020-03-07,27.8,94.075,Arunachal Pradesh,POINT(94.075 27.8),0,0,0,0
Arunachal Pradesh,India,2020-03-22,27.8,94.075,Arunachal Pradesh,POINT(94.075 27.8),0,0,0,0
Arunachal Pradesh,India,2020-03-21,27.8,94.075,Arunachal Pradesh,POINT(94.075 27.8),0,0,0,0
Arunachal Pradesh,India,2020-04-04,27.8,94.075,Arunachal Pradesh,POINT(94.075 27.8),0,0,0,0
Arunachal Pradesh,India,2020-03-29,28.144544,95.841722,Arunachal Pradesh,POINT(95.841722 28.144544),0,0,0,0
Arunachal Pradesh,India,2020-03-16,27.8,93.6,Arunachal Pradesh,POINT(93.6 27.8),0,0,0,0
Arunachal Pradesh,India,2020-03-12,27.66894,95.87135,Arunachal Pradesh,POINT(95.87135 27.66894),0,0,0,0
Arunachal Pradesh,India,2020-03-16,27.15,93.72,Arunachal Pradesh,POINT(93.72 27.15),0,0,0,0
Arunachal Pradesh,India,2020-04-16,27.15,93.72,Arunachal Pradesh,POINT(93.72 27.15),0,0,0,0
Arunachal Pradesh,India,2020-03-03,28.205556,94.991667,Arunachal Pradesh,POINT(94.991667 28.205556),0,0,0,0
Arunachal Pradesh,India,2020-04-30,26.990699,95.502842,Arunachal Pradesh,POINT(95.502842 26.990699),0,0,0,0
Arunachal Pradesh,India,2020-03-14,26.990699,95.502842,Arunachal Pradesh,POINT(95.502842 26.990699),0,0,0,0
Arunachal Pradesh,India,2020-04-12,27.58,91.87,Arunachal Pradesh,POINT(91.87 27.58),0,0,0,0
Arunachal Pradesh,India,2020-03-26,27.58,91.87,Arunachal Pradesh,POINT(91.87 27.58),0,0,0,0
Arunachal Pradesh,India,2020-03-24,27.58,91.87,Arunachal Pradesh,POINT(91.87 27.58),0,0,0,0
Arunachal Pradesh,India,2020-04-21,27.58,91.87,Arunachal Pradesh,POINT(91.87 27.58),0,0,0,0
Arunachal Pradesh,India,2020-04-06,28.6104,95.0475,Arunachal Pradesh,POINT(95.0475 28.6104),0,0,0,0
Arunachal Pradesh,India,2020-04-05,28.6104,95.0475,Arunachal Pradesh,POINT(95.0475 28.6104),0,0,0,0
Arunachal Pradesh,India,2020-04-04,28.3,94,Arunachal Pradesh,POINT(94 28.3),0,0,0,0
Arunachal Pradesh,India,2020-04-28,28.3,94,Arunachal Pradesh,POINT(94 28.3),0,0,0,0
Arunachal Pradesh,India,2020-03-17,28.3,94,Arunachal Pradesh,POINT(94 28.3),0,0,0,0
Arunachal Pradesh,India,2020-04-27,27.25,92.4,Arunachal Pradesh,POINT(92.4 27.25),0,0,0,0
Assam,India,2020-03-20,26.533333,91,Assam,POINT(91 26.533333),0,0,0,0
Assam,India,2020-04-19,26.727778,93.151667,Assam,POINT(93.151667 26.727778),0,0,0,0
Assam,India,2020-03-31,26.727778,93.151667,Assam,POINT(93.151667 26.727778),0,0,0,0
Assam,India,2020-03-07,27.07,95.03,Assam,POINT(95.03 27.07),0,0,0,0
Assam,India,2020-03-31,26.06749,90.02238,Assam,POINT(90.02238 26.06749),0,0,0,0
Assam,India,2020-03-18,26.75,92.5,Assam,POINT(92.5 26.75),0,0,0,0
Assam,India,2020-04-04,26.4092,93.91193,Assam,POINT(93.91193 26.4092),0,0,0,0
Assam,India,2020-03-22,26.433333,90.366667,Assam,POINT(90.366667 26.433333),0,0,0,0
Assam,India,2020-03-18,24.6833,92.5667,Assam,POINT(92.5667 24.6833),0,0,0,0
Assam,India,2020-04-19,26,93.5,Assam,POINT(93.5 26),0,0,0,0
Assam,India,2020-03-10,26,93.5,Assam,POINT(93.5 26),0,0,0,0
Assam,India,2020-03-24,26,93.5,Assam,POINT(93.5 26),0,0,0,0
Assam,India,2020-03-02,26.4,90.27,Assam,POINT(90.27 26.4),0,0,0,0
Assam,India,2020-04-21,26.4,90.27,Assam,POINT(90.27 26.4),0,0,0,0
Assam,India,2020-03-27,26.333333,91.25,Assam,POINT(91.25 26.333333),0,0,0,0
Assam,India,2020-03-24,26.333333,91.25,Assam,POINT(91.25 26.333333),0,0,0,0
Assam,India,2020-03-06,26.05375,92.00763,Assam,POINT(92.00763 26.05375),0,0,0,0
Assam,India,2020-04-29,26.05375,92.00763,Assam,POINT(92.00763 26.05375),0,0,0,0
Assam,India,2020-03-15,26.05375,92.00763,Assam,POINT(92.00763 26.05375),0,0,0,0
Assam,India,2020-03-24,27.23,94.1,Assam,POINT(94.1 27.23),0,0,0,0
Assam,India,2020-04-18,27.23,94.1,Assam,POINT(94.1 27.23),0,0,0,0
Assam,India,2020-03-16,27.23,94.1,Assam,POINT(94.1 27.23),0,0,0,0
Assam,India,2020-04-06,27.23,94.1,Assam,POINT(94.1 27.23),0,0,0,0
Assam,India,2020-03-04,26.35,92.6667,Assam,POINT(92.6667 26.35),0,0,0,0
Assam,India,2020-04-04,26.35,92.6667,Assam,POINT(92.6667 26.35),0,0,0,0
Assam,India,2020-04-01,26.35,92.6667,Assam,POINT(92.6667 26.35),0,0,0,0
Assam,India,2020-03-27,26.35,92.6667,Assam,POINT(92.6667 26.35),0,0,0,0
Assam,India,2020-03-11,26.45,91.44,Assam,POINT(91.44 26.45),0,0,0,0
Assam,India,2020-04-05,26.45,91.44,Assam,POINT(91.44 26.45),0,0,0,0
Assam,India,2020-04-25,26.45,91.44,Assam,POINT(91.44 26.45),0,0,0,0
Assam,India,2020-04-10,26.45,91.44,Assam,POINT(91.44 26.45),0,0,0,0
Assam,India,2020-03-02,26.76748,92.96425,Assam,POINT(92.96425 26.76748),0,0,0,0
Assam,India,2020-03-29,25.68,89.98,Assam,POINT(89.98 25.68),0,0,0,0
Assam,India,2020-03-14,26.984417,94.631408,Assam,POINT(94.631408 26.984417),0,0,0,0
Assam,India,2020-04-07,26.984417,94.631408,Assam,POINT(94.631408 26.984417),0,0,0,0
Assam,India,2020-04-18,26.984417,94.631408,Assam,POINT(94.631408 26.984417),0,0,0,0
Assam,India,2020-04-21,27.489464,95.360144,Assam,POINT(95.360144 27.489464),0,0,0,0
Assam,India,2020-03-30,26.7452,92.0962,Assam,POINT(92.0962 26.7452),0,0,0,0
Assam,India,2020-04-02,26,93.5,Assam,POINT(93.5 26),0,0,0,0
Bihar,India,2020-03-31,26.13,87.47,Bihar,POINT(87.47 26.13),0,0,0,0
Bihar,India,2020-04-21,25,86.916667,Bihar,POINT(86.916667 25),0,0,0,0
Bihar,India,2020-03-21,25.5562,84.6653,Bihar,POINT(84.6653 25.5562),0,0,0,0
Bihar,India,2020-04-02,24.8829,86.919,Bihar,POINT(86.919 24.8829),0,0,0,0
Bihar,India,2020-03-31,24.8829,86.919,Bihar,POINT(86.919 24.8829),0,0,0,0
Bihar,India,2020-04-03,24.8829,86.919,Bihar,POINT(86.919 24.8829),0,0,0,0
Bihar,India,2020-04-07,24.8829,86.919,Bihar,POINT(86.919 24.8829),0,0,0,0
Bihar,India,2020-03-16,25.56557,83.975661,Bihar,POINT(83.975661 25.56557),0,0,0,0
Bihar,India,2020-04-28,24.75,85,Bihar,POINT(85 24.75),6,0,5,1
Bihar,India,2020-04-23,24.75,85,Bihar,POINT(85 24.75),0,0,0,0
Bihar,India,2020-03-29,24.75,85,Bihar,POINT(85 24.75),0,0,0,0
Bihar,India,2020-03-31,24.92,86.22,Bihar,POINT(86.22 24.92),0,0,0,0
Bihar,India,2020-03-10,24.92,86.22,Bihar,POINT(86.22 24.92),0,0,0,0
Bihar,India,2020-04-15,24.75,85,Bihar,POINT(85 24.75),0,0,0,0
Bihar,India,2020-04-30,25.5,86.6,Bihar,POINT(86.6 25.5),0,0,0,0
Bihar,India,2020-03-12,25.5,86.6,Bihar,POINT(86.6 25.5),0,0,0,0
Bihar,India,2020-03-10,25.040592,83.612408,Bihar,POINT(83.612408 25.040592),0,0,0,0
Bihar,India,2020-04-04,26.3,88,Bihar,POINT(88 26.3),0,0,0,0
Bihar,India,2020-03-05,26.3,88,Bihar,POINT(88 26.3),0,0,0,0
Bihar,India,2020-03-12,25.55,87.57,Bihar,POINT(87.57 25.55),0,0,0,0
Bihar,India,2020-03-14,26.35,86.08,Bihar,POINT(86.08 26.35),0,0,0,0
Bihar,India,2020-04-12,26.35,86.08,Bihar,POINT(86.08 26.35),0,0,0,0
Bihar,India,2020-03-07,26.35,86.08,Bihar,POINT(86.08 26.35),0,0,0,0
Bihar,India,2020-03-27,26.35,86.08,Bihar,POINT(86.08 26.35),0,0,0,0
Bihar,India,2020-04-14,25.91,86.78,Bihar,POINT(86.78 25.91),0,0,0,0
Bihar,India,2020-04-22,25.91,86.78,Bihar,POINT(86.78 25.91),0,0,0,0
Bihar,India,2020-03-13,25.91,86.78,Bihar,POINT(86.78 25.91),0,0,0,0
Bihar,India,2020-03-18,25.38,86.47,Bihar,POINT(86.47 25.38),0,0,0,0
Bihar,India,2020-04-08,25.38,86.47,Bihar,POINT(86.47 25.38),0,0,0,0
Bihar,India,2020-04-27,25.38,86.47,Bihar,POINT(86.47 25.38),90,1,11,78
Bihar,India,2020-03-10,24.75,85,Bihar,POINT(85 24.75),0,0,0,0
Bihar,India,2020-04-02,24.75,85,Bihar,POINT(85 24.75),0,0,0,0
Bihar,India,2020-03-26,25.2,85.52,Bihar,POINT(85.52 25.2),0,0,0,0
Bihar,India,2020-04-17,26.65,84.9167,Bihar,POINT(84.9167 26.65),0,0,0,0
Bihar,India,2020-04-10,26.8,84.5,Bihar,POINT(84.5 26.8),0,0,0,0
Bihar,India,2020-04-18,26.8,84.5,Bihar,POINT(84.5 26.8),0,0,0,0
Bihar,India,2020-03-12,26.8,84.5,Bihar,POINT(84.5 26.8),0,0,0,0
Bihar,India,2020-03-02,25.416667,85.166667,Bihar,POINT(85.166667 25.416667),0,0,0,0
Bihar,India,2020-03-30,24.95,84.01,Bihar,POINT(84.01 24.95),0,0,0,0
Bihar,India,2020-04-01,26.5167,85.3,Bihar,POINT(85.3 26.5167),0,0,0,0
Bihar,India,2020-04-22,25.13,85.85,Bihar,POINT(85.85 25.13),0,0,0,0
Bihar,India,2020-03-29,25.883333,86.6,Bihar,POINT(86.6 25.883333),0,0,0,0
Bihar,India,2020-04-06,26.133333,86.6,Bihar,POINT(86.6 26.133333),0,0,0,0
Bihar,India,2020-03-27,25.986595,85.125589,Bihar,POINT(85.125589 25.986595),0,0,0,0
Chhattisgarh,India,2020-03-21,19.0667,82.0331,Chhattisgarh,POINT(82.0331 19.0667),0,0,0,0
Chhattisgarh,India,2020-03-14,19.0667,82.0331,Chhattisgarh,POINT(82.0331 19.0667),0,0,0,0
Chhattisgarh,India,2020-03-25,18.75,80.683333,Chhattisgarh,POINT(80.683333 18.75),0,0,0,0
Chhattisgarh,India,2020-04-15,21.67,82.17,Chhattisgarh,POINT(82.17 21.67),0,0,0,0
Chhattisgarh,India,2020-03-06,23.758,83.685,Chhattisgarh,POINT(83.685 23.758),0,0,0,0
Chhattisgarh,India,2020-03-27,22.383333,82.133333,Chhattisgarh,POINT(82.133333 22.383333),0,0,0,0
Chhattisgarh,India,2020-04-08,22.383333,82.133333,Chhattisgarh,POINT(82.133333 22.383333),0,0,0,0
Chhattisgarh,India,2020-03-08,20.5,81.8,Chhattisgarh,POINT(81.8 20.5),0,0,0,0
Chhattisgarh,India,2020-03-14,18.9,81.35,Chhattisgarh,POINT(81.35 18.9),0,0,0,0
Chhattisgarh,India,2020-04-15,21.183333,81.283333,Chhattisgarh,POINT(81.283333 21.183333),0,0,0,0
Chhattisgarh,India,2020-04-24,21.183333,81.283333,Chhattisgarh,POINT(81.283333 21.183333),0,0,0,0
Chhattisgarh,India,2020-03-08,20.633,82.067,Chhattisgarh,POINT(82.067 20.633),0,0,0,0
Chhattisgarh,India,2020-04-27,22.9,84.15,Chhattisgarh,POINT(84.15 22.9),0,0,0,0
Chhattisgarh,India,2020-04-13,22.9,84.15,Chhattisgarh,POINT(84.15 22.9),0,0,0,0
Chhattisgarh,India,2020-03-22,22.016667,81.25,Chhattisgarh,POINT(81.25 22.016667),0,0,0,0
Chhattisgarh,India,2020-04-07,20.271944,81.493056,Chhattisgarh,POINT(81.493056 20.271944),0,0,0,0
Chhattisgarh,India,2020-04-12,20.271944,81.493056,Chhattisgarh,POINT(81.493056 20.271944),0,0,0,0
Chhattisgarh,India,2020-03-27,20.271944,81.493056,Chhattisgarh,POINT(81.493056 20.271944),0,0,0,0
Chhattisgarh,India,2020-04-28,19.6,81.67,Chhattisgarh,POINT(81.67 19.6),0,0,0,0
Chhattisgarh,India,2020-04-13,23.48326,82.15037,Chhattisgarh,POINT(82.15037 23.48326),0,0,0,0
Chhattisgarh,India,2020-03-25,23.48326,82.15037,Chhattisgarh,POINT(82.15037 23.48326),0,0,0,0
Chhattisgarh,India,2020-04-11,23.48326,82.15037,Chhattisgarh,POINT(82.15037 23.48326),0,0,0,0
Chhattisgarh,India,2020-04-15,22.35,82.683333,Chhattisgarh,POINT(82.683333 22.35),0,0,0,0
Chhattisgarh,India,2020-04-30,22.35,82.683333,Chhattisgarh,POINT(82.683333 22.35),28,0,28,0
Chhattisgarh,India,2020-04-13,22.35,82.683333,Chhattisgarh,POINT(82.683333 22.35),0,0,0,0
Chhattisgarh,India,2020-04-19,21.1,82.1,Chhattisgarh,POINT(82.1 21.1),0,0,0,0
Chhattisgarh,India,2020-04-09,22.067,81.67,Chhattisgarh,POINT(81.67 22.067),0,0,0,0
Chhattisgarh,India,2020-04-26,19.716667,81.25,Chhattisgarh,POINT(81.25 19.716667),0,0,0,0
Chhattisgarh,India,2020-04-22,21.166667,81,Chhattisgarh,POINT(81 21.166667),0,0,0,0
Chhattisgarh,India,2020-04-25,20.916667,82,Chhattisgarh,POINT(82 20.916667),0,0,0,0
Chhattisgarh,India,2020-03-10,18.4,81.666667,Chhattisgarh,POINT(81.666667 18.4),0,0,0,0
Chhattisgarh,India,2020-03-31,23.116667,83.2,Chhattisgarh,POINT(83.2 23.116667),0,0,0,0
Chhattisgarh,India,2020-04-01,23.116667,83.2,Chhattisgarh,POINT(83.2 23.116667),0,0,0,0
Delhi,India,2020-04-07,28.645,77.245,Delhi,POINT(77.245 28.645),0,0,0,0
Delhi,India,2020-03-10,28.645,77.245,Delhi,POINT(77.245 28.645),0,0,0,0
Delhi,India,2020-04-02,28.613895,77.209006,Delhi,POINT(77.209006 28.613895),0,0,0,0
Delhi,India,2020-03-26,28.6874,77.2602,Delhi,POINT(77.2602 28.6874),0,0,0,0
Delhi,India,2020-04-18,28.6874,77.2602,Delhi,POINT(77.2602 28.6874),0,0,0,0
Delhi,India,2020-04-26,28.6874,77.2602,Delhi,POINT(77.2602 28.6874),0,0,0,0
Delhi,India,2020-03-26,28.676314,77.224977,Delhi,POINT(77.224977 28.676314),0,0,0,0
Delhi,India,2020-03-22,28.676314,77.224977,Delhi,POINT(77.224977 28.676314),0,0,0,0
Delhi,India,2020-04-18,28.6964,77.1271,Delhi,POINT(77.1271 28.6964),0,0,0,0
Delhi,India,2020-04-09,28.5549,77.1919,Delhi,POINT(77.1919 28.5549),0,0,0,0
Delhi,India,2020-03-05,28.5324,77.2785,Delhi,POINT(77.2785 28.5324),0,0,0,0
Delhi,India,2020-04-02,28.660833,77.100833,Delhi,POINT(77.100833 28.660833),0,0,0,0
Delhi,India,2020-03-01,28.660833,77.100833,Delhi,POINT(77.100833 28.660833),0,0,0,0
Dadra and Nagar Haveli and Daman and Diu,India,2020-03-06,20.71,70.98,Dadra and Nagar Haveli and Daman and Diu,POINT(70.98 20.71),0,0,0,0
Dadra and Nagar Haveli and Daman and Diu,India,2020-03-26,20.27,73.02,Dadra and Nagar Haveli and Daman and Diu,POINT(73.02 20.27),0,0,0,0
Dadra and Nagar Haveli and Daman and Diu,India,2020-04-13,20.27,73.02,Dadra and Nagar Haveli and Daman and Diu,POINT(73.02 20.27),0,0,0,0
Goa,India,2020-04-14,15.4938,73.8245,Goa,POINT(73.8245 15.4938),0,0,0,0
Goa,India,2020-03-16,15.2724,73.9583,Goa,POINT(73.9583 15.2724),0,0,0,0
Gujarat,India,2020-04-25,23.03,72.58,Gujarat,POINT(72.58 23.03),0,0,0,0
Gujarat,India,2020-03-28,23.03,72.58,Gujarat,POINT(72.58 23.03),0,0,0,0
Gujarat,India,2020-04-05,23.03,72.58,Gujarat,POINT(72.58 23.03),0,0,0,0
Gujarat,India,2020-04-17,22.57,72.93,Gujarat,POINT(72.93 22.57),0,0,0,0
Gujarat,India,2020-03-19,20.866667,70.75,Gujarat,POINT(70.75 20.866667),0,0,0,0
Gujarat,India,2020-04-29,21.770278,72.143056,Gujarat,POINT(72.143056 21.770278),43,5,21,17
Gujarat,India,2020-03-09,24.173056,72.431389,Gujarat,POINT(72.431389 24.173056),0,0,0,0
Gujarat,India,2020-04-17,22.32,74.01,Gujarat,POINT(74.01 22.32),0,0,0,0
Gujarat,India,2020-04-07,20.75,73.75,Gujarat,POINT(73.75 20.75),0,0,0,0
Gujarat,India,2020-03-08,22.2,69.65,Gujarat,POINT(69.65 22.2),0,0,0,0
Gujarat,India,2020-03-21,22.2,69.65,Gujarat,POINT(69.65 22.2),0,0,0,0
Gujarat,India,2020-03-22,23.21484,72.64984,Gujarat,POINT(72.64984 23.21484),0,0,0,0
Gujarat,India,2020-03-13,20.896961,70.608655,Gujarat,POINT(70.608655 20.896961),0,0,0,0
Gujarat,India,2020-04-18,22.25,70,Gujarat,POINT(70 22.25),0,0,0,0
Gujarat,India,2020-03-14,21.516667,70.45,Gujarat,POINT(70.45 21.516667),0,0,0,0
Gujarat,India,2020-04-23,23.915,70.367,Gujarat,POINT(70.367 23.915),0,0,0,0
Gujarat,India,2020-04-30,22.824488,70.936662,Gujarat,POINT(70.936662 22.824488),1,0,1,0
Gujarat,India,2020-04-05,21.87,73.5,Gujarat,POINT(73.5 21.87),0,0,0,0
Gujarat,India,2020-03-08,20.95,72.92,Gujarat,POINT(72.92 20.95),0,0,0,0
Gujarat,India,2020-03-30,20.95,72.92,Gujarat,POINT(72.92 20.95),0,0,0,0
Gujarat,India,2020-03-23,22.75,73.6,Gujarat,POINT(73.6 22.75),0,0,0,0
Gujarat,India,2020-03-03,22.75,73.6,Gujarat,POINT(73.6 22.75),0,0,0,0
Gujarat,India,2020-04-08,22.75,73.6,Gujarat,POINT(73.6 22.75),0,0,0,0
Gujarat,India,2020-04-13,21.63,69.6,Gujarat,POINT(69.6 21.63),0,0,0,0
Gujarat,India,2020-03-29,21.63,69.6,Gujarat,POINT(69.6 21.63),0,0,0,0
Gujarat,India,2020-03-12,24.0283,73.0414,Gujarat,POINT(73.0414 24.0283),0,0,0,0
Gujarat,India,2020-03-02,23.5,73.25,Gujarat,POINT(73.25 23.5),0,0,0,0
Gujarat,India,2020-03-23,20.916667,73.05,Gujarat,POINT(73.05 20.916667),0,0,0,0
Gujarat,India,2020-03-04,22.73,71.51,Gujarat,POINT(71.51 22.73),0,0,0,0
Gujarat,India,2020-03-07,22.73,71.51,Gujarat,POINT(71.51 22.73),0,0,0,0
Gujarat,India,2020-04-14,22.73,71.51,Gujarat,POINT(71.51 22.73),0,0,0,0
Gujarat,India,2020-03-28,22.73,71.51,Gujarat,POINT(71.51 22.73),0,0,0,0
Gujarat,India,2020-03-02,22.73,71.51,Gujarat,POINT(71.51 22.73),0,0,0,0
Gujarat,India,2020-04-19,22.73,71.51,Gujarat,POINT(71.51 22.73),0,0,0,0
Gujarat,India,2020-04-24,21.12,73.4,Gujarat,POINT(73.4 21.12),0,0,0,0
Gujarat,India,2020-03-06,22.2931,73.1935,Gujarat,POINT(73.1935 22.2931),0,0,0,0
Gujarat,India,2020-04-22,20.61005,72.925872,Gujarat,POINT(72.925872 20.61005),0,0,0,0
Gujarat,India,2020-03-21,20.61005,72.925872,Gujarat,POINT(72.925872 20.61005),0,0,0,0
